,species_category,detection_time,probability,detection_count,surveyID,drone_lat,drone_lon,species_name,KML
100,Ground Species,2022-10-27 21:17:00,,1.0,dde0c044-cacd-4a04-9286-f81676c59360,-33.05487,150.62014,Pig,drive/Shareddrives/Thermal File Archive/.UGCS/Koala Strategy_20221024-28/SYB04_Mel_406869_UGCS_AGL_256m.kml
101,None,2022-10-27 21:29:00,,1.0,dde0c044-cacd-4a04-9286-f81676c59360,-33.05181,150.62059,Hollow,drive/Shareddrives/Thermal File Archive/.UGCS/Koala Strategy_20221024-28/SYB04_Mel_406869_UGCS_AGL_256m.kml
102,Possum,2022-10-27 21:30:00,,1.0,dde0c044-cacd-4a04-9286-f81676c59360,-33.05235,150.62073,Common Brushtail Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Koala Strategy_20221024-28/SYB04_Mel_406869_UGCS_AGL_256m.kml
103,Ground Species,2022-10-27 21:34:00,,1.0,dde0c044-cacd-4a04-9286-f81676c59360,-33.05427,150.62164,Wombat,drive/Shareddrives/Thermal File Archive/.UGCS/Koala Strategy_20221024-28/SYB04_Mel_406869_UGCS_AGL_256m.kml
104,Ground Species,2022-10-27 21:35:00,,1.0,dde0c044-cacd-4a04-9286-f81676c59360,-33.05326,150.62144,Wombat,drive/Shareddrives/Thermal File Archive/.UGCS/Koala Strategy_20221024-28/SYB04_Mel_406869_UGCS_AGL_256m.kml
105,Possum,2022-10-27 21:49:00,,1.0,dde0c044-cacd-4a04-9286-f81676c59360,-33.05384,150.62264,Common Brushtail Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Koala Strategy_20221024-28/SYB04_Mel_406869_UGCS_AGL_256m.kml
106,Possum,2022-10-27 21:50:00,,1.0,dde0c044-cacd-4a04-9286-f81676c59360,-33.05336,150.62255,Common Brushtail Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Koala Strategy_20221024-28/SYB04_Mel_406869_UGCS_AGL_256m.kml
107,Possum,2022-10-27 21:55:00,,1.0,dde0c044-cacd-4a04-9286-f81676c59360,-33.05177,150.62279,Common Brushtail Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Koala Strategy_20221024-28/SYB04_Mel_406869_UGCS_AGL_256m.kml
108,None,2022-10-27 21:56:00,,1.0,dde0c044-cacd-4a04-9286-f81676c59360,-33.05273,150.62297,Tree Hollow,drive/Shareddrives/Thermal File Archive/.UGCS/Koala Strategy_20221024-28/SYB04_Mel_406869_UGCS_AGL_256m.kml
109,None,2022-10-27 21:59:00,,1.0,dde0c044-cacd-4a04-9286-f81676c59360,-33.05539,150.62402,Hollow,drive/Shareddrives/Thermal File Archive/.UGCS/Koala Strategy_20221024-28/SYB04_Mel_406869_UGCS_AGL_256m.kml
110,Macropod,2022-10-27 22:02:00,,1.0,dde0c044-cacd-4a04-9286-f81676c59360,-33.05119,150.62322,Wallaby,drive/Shareddrives/Thermal File Archive/.UGCS/Koala Strategy_20221024-28/SYB04_Mel_406869_UGCS_AGL_256m.kml
111,Glider,2022-10-27 22:03:00,,1.0,dde0c044-cacd-4a04-9286-f81676c59360,-33.0502,150.62304,Sugar Glider,drive/Shareddrives/Thermal File Archive/.UGCS/Koala Strategy_20221024-28/SYB04_Mel_406869_UGCS_AGL_256m.kml
112,Glider,2022-10-27 22:03:00,,1.0,dde0c044-cacd-4a04-9286-f81676c59360,-33.0502,150.62304,Sugar Glider,drive/Shareddrives/Thermal File Archive/.UGCS/Koala Strategy_20221024-28/SYB04_Mel_406869_UGCS_AGL_256m.kml
113,Possum,2022-10-27 22:05:00,,1.0,dde0c044-cacd-4a04-9286-f81676c59360,-33.04891,150.62333,Common Brushtail Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Koala Strategy_20221024-28/SYB04_Mel_406869_UGCS_AGL_256m.kml
114,Koala,2022-10-25 22:20:00,100%,1.0,ce6825f1-8f71-4143-a789-e0a2f4313d93,-33.31565,150.77522,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/Koala Strategy_20221024-28/SYB05_Hra_352150_UGCS_AGL_251m.kml
115,Macropod,2022-10-28 21:03:36,100%,1.0,1a8e78f0-bceb-4782-a696-f043917bb25a,-32.66228,150.93107,Wallaby,drive/Shareddrives/Thermal File Archive/.UGCS/Koala Strategy_20221024-28/SYB05_Yen_478979_UGCS_AGL_376m.kml
116,Arboreal Species,2022-10-28 21:06:55,100%,1.0,1a8e78f0-bceb-4782-a696-f043917bb25a,-32.66254,150.93165,Sugar Glider,drive/Shareddrives/Thermal File Archive/.UGCS/Koala Strategy_20221024-28/SYB05_Yen_478979_UGCS_AGL_376m.kml
117,Possum,2022-10-28 21:08:57,100%,1.0,1a8e78f0-bceb-4782-a696-f043917bb25a,-32.66439,150.93197,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Koala Strategy_20221024-28/SYB05_Yen_478979_UGCS_AGL_376m.kml
118,Macropod,2022-10-28 21:29:13,,1.0,1a8e78f0-bceb-4782-a696-f043917bb25a,-32.65789,150.93349,Wallaby,drive/Shareddrives/Thermal File Archive/.UGCS/Koala Strategy_20221024-28/SYB05_Yen_478979_UGCS_AGL_376m.kml
119,Possum,2022-10-28 21:31:23,100%,1.0,1a8e78f0-bceb-4782-a696-f043917bb25a,-32.66011,150.93446,Common Brushtail Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Koala Strategy_20221024-28/SYB05_Yen_478979_UGCS_AGL_376m.kml
120,Arboreal Species,2022-10-28 21:33:49,,1.0,1a8e78f0-bceb-4782-a696-f043917bb25a,-32.66321,150.93502,Arboreal Species,drive/Shareddrives/Thermal File Archive/.UGCS/Koala Strategy_20221024-28/SYB05_Yen_478979_UGCS_AGL_376m.kml
121,Macropod,2022-10-28 21:39:16,,1.0,1a8e78f0-bceb-4782-a696-f043917bb25a,-32.66219,150.93593,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Koala Strategy_20221024-28/SYB05_Yen_478979_UGCS_AGL_376m.kml
122,None,2022-10-28 21:41:19,100%,1.0,1a8e78f0-bceb-4782-a696-f043917bb25a,-32.66418,150.93685,Musk Lorikeet,drive/Shareddrives/Thermal File Archive/.UGCS/Koala Strategy_20221024-28/SYB05_Yen_478979_UGCS_AGL_376m.kml
123,Ground Species,2022-10-28 21:57:17,100%,1.0,1a8e78f0-bceb-4782-a696-f043917bb25a,-32.65902,150.93694,Bandicoot,drive/Shareddrives/Thermal File Archive/.UGCS/Koala Strategy_20221024-28/SYB05_Yen_478979_UGCS_AGL_376m.kml
124,Arboreal Species,2022-10-28 22:01:13,100%,1.0,1a8e78f0-bceb-4782-a696-f043917bb25a,-32.66165,150.93797,Arboreal Species,drive/Shareddrives/Thermal File Archive/.UGCS/Koala Strategy_20221024-28/SYB05_Yen_478979_UGCS_AGL_376m.kml
125,Arboreal Species,2022-10-28 22:01:25,100%,1.0,1a8e78f0-bceb-4782-a696-f043917bb25a,-32.66158,150.93797,Arboreal Species,drive/Shareddrives/Thermal File Archive/.UGCS/Koala Strategy_20221024-28/SYB05_Yen_478979_UGCS_AGL_376m.kml
126,Arboreal Species,2022-10-28 22:06:24,100%,1.0,1a8e78f0-bceb-4782-a696-f043917bb25a,-32.66025,150.93826,Common Ringtail Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Koala Strategy_20221024-28/SYB05_Yen_478979_UGCS_AGL_376m.kml
127,Arboreal Species,2022-10-28 22:07:40,,1.0,1a8e78f0-bceb-4782-a696-f043917bb25a,-32.65752,150.93773,Arboreal Species,drive/Shareddrives/Thermal File Archive/.UGCS/Koala Strategy_20221024-28/SYB05_Yen_478979_UGCS_AGL_376m.kml
128,Arboreal Species,2022-10-28 22:07:50,100%,1.0,1a8e78f0-bceb-4782-a696-f043917bb25a,-32.65736,150.9377,Arboreal Species,drive/Shareddrives/Thermal File Archive/.UGCS/Koala Strategy_20221024-28/SYB05_Yen_478979_UGCS_AGL_376m.kml
129,Possum,2022-10-28 20:59:00,100%,1.0,51bdc726-d528-453b-a207-47d5d43a8f64,-32.92789,150.90948,Common Ringtail Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Koala Strategy_20221024-28/SYB05_Hra_424463_UGCS_AGL_353m.kml
130,Possum,2022-10-28 21:15:00,Med,1.0,51bdc726-d528-453b-a207-47d5d43a8f64,-32.92666,150.91154,Common Ringtail Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Koala Strategy_20221024-28/SYB05_Hra_424463_UGCS_AGL_353m.kml
131,Possum,2022-10-28 21:28:00,100%,1.0,51bdc726-d528-453b-a207-47d5d43a8f64,-32.92673,150.91263,Common Brushtail Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Koala Strategy_20221024-28/SYB05_Hra_424463_UGCS_AGL_353m.kml
133,Arboreal Species,2022-11-03 20:49:00,100%,1.0,0d0905fb-85c3-4cda-a232-9f0aa2e361c3,-33.68794,151.12419,Bird,drive/Shareddrives/Thermal File Archive/.UGCS/Week 4 20221031-1104/Robbie_Stephen/SYB07_Hpl_283012_UGCS_AGL_154m.kml
134,Arboreal Species,2022-11-03 20:57:00,100%,2.0,0d0905fb-85c3-4cda-a232-9f0aa2e361c3,-33.68768,151.12475,Bird,drive/Shareddrives/Thermal File Archive/.UGCS/Week 4 20221031-1104/Robbie_Stephen/SYB07_Hpl_283012_UGCS_AGL_154m.kml
135,Macropod,2022-11-03 21:14:00,100%,1.0,0d0905fb-85c3-4cda-a232-9f0aa2e361c3,-33.68739,151.12593,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Week 4 20221031-1104/Robbie_Stephen/SYB07_Hpl_283012_UGCS_AGL_154m.kml
136,Macropod,2022-11-03 21:20:00,High,2.0,0d0905fb-85c3-4cda-a232-9f0aa2e361c3,-33.69265,151.12731,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Week 4 20221031-1104/Robbie_Stephen/SYB07_Hpl_283012_UGCS_AGL_154m.kml
137,Macropod,2022-11-03 22:02:00,High,1.0,0d0905fb-85c3-4cda-a232-9f0aa2e361c3,-33.6931,151.12912,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Week 4 20221031-1104/Robbie_Stephen/SYB07_Hpl_283012_UGCS_AGL_154m.kml
138,Arboreal Species,2022-11-03 22:06:00,High,1.0,0d0905fb-85c3-4cda-a232-9f0aa2e361c3,-33.68816,151.1281,Bird,drive/Shareddrives/Thermal File Archive/.UGCS/Week 4 20221031-1104/Robbie_Stephen/SYB07_Hpl_283012_UGCS_AGL_154m.kml
139,Arboreal Species,2022-11-03 22:10:00,100%,1.0,0d0905fb-85c3-4cda-a232-9f0aa2e361c3,-33.68807,151.12806,Bird,drive/Shareddrives/Thermal File Archive/.UGCS/Week 4 20221031-1104/Robbie_Stephen/SYB07_Hpl_283012_UGCS_AGL_154m.kml
140,Arboreal Species,2022-11-03 22:11:00,100%,1.0,0d0905fb-85c3-4cda-a232-9f0aa2e361c3,-33.68804,151.12796,Bird,drive/Shareddrives/Thermal File Archive/.UGCS/Week 4 20221031-1104/Robbie_Stephen/SYB07_Hpl_283012_UGCS_AGL_154m.kml
141,Arboreal Species,2022-11-03 22:19:00,100%,1.0,0d0905fb-85c3-4cda-a232-9f0aa2e361c3,-33.68686,151.12863,Bird,drive/Shareddrives/Thermal File Archive/.UGCS/Week 4 20221031-1104/Robbie_Stephen/SYB07_Hpl_283012_UGCS_AGL_154m.kml
142,Arboreal Species,2022-11-03 20:06:00,,1.0,030d9f57-c13e-435b-9425-e9e37f9e83f9,-33.78627,150.50898,Arboreal Species,drive/Shareddrives/Thermal File Archive/.UGCS/Week 4 20221031-1104/DISREGARD/SYB04_Lse_279624_UGCS_AGL_532m.kml
143,Macropod,2022-11-01 20:54:40,High,1.0,13e897ee-c0d6-4d02-8e79-8d147a4932df,-33.53057,150.58682,Swamp Wallaby,drive/Shareddrives/Thermal File Archive/.UGCS/Week 4 20221031-1104/Robbie_Stephen/SYB04_Lse_319694_UGCS_AGL_493m.kml
144,Arboreal Species,2022-11-01 21:17:17,High,1.0,13e897ee-c0d6-4d02-8e79-8d147a4932df,-33.52988,150.58954,Common Brushtail Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Week 4 20221031-1104/Robbie_Stephen/SYB04_Lse_319694_UGCS_AGL_493m.kml
145,Macropod,2022-11-01 21:46:00,High,1.0,13e897ee-c0d6-4d02-8e79-8d147a4932df,-33.5334,150.59303,Swamp Wallaby,drive/Shareddrives/Thermal File Archive/.UGCS/Week 4 20221031-1104/Robbie_Stephen/SYB04_Lse_319694_UGCS_AGL_493m.kml
146,Glider,2022-11-02 20:42:00,Low,1.0,dd049089-29a3-4902-a956-58752ac8e620,,,Glider,drive/Shareddrives/Thermal File Archive/.UGCS/NinnoxCastleRocks_UGCS_agl_ge.kml
147,Arboreal Species,2022-11-02 20:45:00,,2.0,dd049089-29a3-4902-a956-58752ac8e620,,,Arboreal Species,drive/Shareddrives/Thermal File Archive/.UGCS/NinnoxCastleRocks_UGCS_agl_ge.kml
149,Possum,2022-11-02 21:05:00,100%,1.0,dd049089-29a3-4902-a956-58752ac8e620,-32.42459,149.82538,Common Brushtail Possum,drive/Shareddrives/Thermal File Archive/.UGCS/NinnoxCastleRocks_UGCS_agl_ge.kml
150,Koala,2022-11-02 21:09:00,Med,1.0,dd049089-29a3-4902-a956-58752ac8e620,,,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/NinnoxCastleRocks_UGCS_agl_ge.kml
151,Koala,2022-11-02 22:10:00,100%,1.0,dd049089-29a3-4902-a956-58752ac8e620,-32.42438,149.82839,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/NinnoxCastleRocks_UGCS_agl_ge.kml
153,Possum,2022-11-02 22:32:00,,1.0,dd049089-29a3-4902-a956-58752ac8e620,-32.42103,149.82836,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/NinnoxCastleRocks_UGCS_agl_ge.kml
154,Arboreal Species,2022-11-07 20:29:00,100%,1.0,17dcf100-da54-453b-aa40-6fa4cecb3f07,-32.21717,151.24911,Greater Glider,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/NNC14_Btm_565367_UGCS_AGL_760m.kml
155,Arboreal Species,2022-11-07 20:34:00,Low,1.0,17dcf100-da54-453b-aa40-6fa4cecb3f07,-32.21574,151.24894,Arboreal Species,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/NNC14_Btm_565367_UGCS_AGL_760m.kml
156,Possum,2022-11-07 20:37:00,High,1.0,17dcf100-da54-453b-aa40-6fa4cecb3f07,-32.21359,151.24848,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/NNC14_Btm_565367_UGCS_AGL_760m.kml
157,Arboreal Species,2022-11-07 20:54:00,,1.0,17dcf100-da54-453b-aa40-6fa4cecb3f07,-32.21192,151.24884,Greater Glider,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/NNC14_Btm_565367_UGCS_AGL_760m.kml
158,Possum,2022-11-07 20:56:00,100%,1.0,17dcf100-da54-453b-aa40-6fa4cecb3f07,-32.21191,151.24883,Common Brushtail Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/NNC14_Btm_565367_UGCS_AGL_760m.kml
159,Arboreal Species,2022-11-07 20:59:00,,1.0,17dcf100-da54-453b-aa40-6fa4cecb3f07,-32.21655,151.2496,Greater Glider,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/NNC14_Btm_565367_UGCS_AGL_760m.kml
160,None,2022-11-07 21:00:00,,1.0,17dcf100-da54-453b-aa40-6fa4cecb3f07,-32.21657,151.24958,Hollow,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/NNC14_Btm_565367_UGCS_AGL_760m.kml
161,Arboreal Species,2022-11-07 21:08:17,,1.0,17dcf100-da54-453b-aa40-6fa4cecb3f07,-32.21246,151.2494,Greater Glider,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/NNC14_Btm_565367_UGCS_AGL_760m.kml
162,Arboreal Species,2022-11-07 21:13:00,,1.0,17dcf100-da54-453b-aa40-6fa4cecb3f07,-32.21412,151.25065,Greater Glider,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/NNC14_Btm_565367_UGCS_AGL_760m.kml
163,Aerial Species,2022-11-07 21:18:00,100%,1.0,17dcf100-da54-453b-aa40-6fa4cecb3f07,-32.21295,151.25101,Bird,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/NNC14_Btm_565367_UGCS_AGL_760m.kml
164,Arboreal Species,2022-11-07 21:20:00,100%,1.0,17dcf100-da54-453b-aa40-6fa4cecb3f07,-32.21545,151.25134,Greater Glider,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/NNC14_Btm_565367_UGCS_AGL_760m.kml
165,Arboreal Species,2022-11-07 21:22:00,100%,1.0,17dcf100-da54-453b-aa40-6fa4cecb3f07,-32.21618,151.25164,Greater Glider,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/NNC14_Btm_565367_UGCS_AGL_760m.kml
166,Arboreal Species,2022-11-07 21:24:00,100%,1.0,17dcf100-da54-453b-aa40-6fa4cecb3f07,-32.21654,151.25182,Greater Glider,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/NNC14_Btm_565367_UGCS_AGL_760m.kml
167,Arboreal Species,2022-11-07 21:58:00,Med,1.0,17dcf100-da54-453b-aa40-6fa4cecb3f07,-32.21444,151.25248,Arboreal Species,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/NNC14_Btm_565367_UGCS_AGL_760m.kml
168,Arboreal Species,2022-11-07 21:49:00,,1.0,17dcf100-da54-453b-aa40-6fa4cecb3f07,-32.21154,151.25138,Greater Glider,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/NNC14_Btm_565367_UGCS_AGL_760m.kml
169,Arboreal Species,2022-11-07 21:51:00,100%,2.0,17dcf100-da54-453b-aa40-6fa4cecb3f07,-32.21091,151.25132,Greater Glider,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/NNC14_Btm_565367_UGCS_AGL_760m.kml
170,Arboreal Species,2022-11-07 21:52:00,100%,1.0,17dcf100-da54-453b-aa40-6fa4cecb3f07,-32.21105,151.25178,Greater Glider,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/NNC14_Btm_565367_UGCS_AGL_760m.kml
171,Arboreal Species,2022-11-07 21:53:00,,1.0,17dcf100-da54-453b-aa40-6fa4cecb3f07,-32.21153,151.25201,Greater Glider,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/NNC14_Btm_565367_UGCS_AGL_760m.kml
172,Arboreal Species,2022-11-07 21:55:00,,1.0,17dcf100-da54-453b-aa40-6fa4cecb3f07,-32.21396,151.25238,Arboreal Species,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/NNC14_Btm_565367_UGCS_AGL_760m.kml
173,Arboreal Species,2022-11-07 21:59:00,,6.0,17dcf100-da54-453b-aa40-6fa4cecb3f07,-32.21472,151.25253,Bird,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/NNC14_Btm_565367_UGCS_AGL_760m.kml
174,Arboreal Species,2022-11-07 21:59:00,100%,1.0,17dcf100-da54-453b-aa40-6fa4cecb3f07,-32.21472,151.25253,Greater Glider,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/NNC14_Btm_565367_UGCS_AGL_760m.kml
175,Arboreal Species,2022-11-07 22:05:00,100%,1.0,17dcf100-da54-453b-aa40-6fa4cecb3f07,-32.21492,151.25269,Greater Glider,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/NNC14_Btm_565367_UGCS_AGL_760m.kml
176,Arboreal Species,2022-11-07 22:10:00,,1.0,17dcf100-da54-453b-aa40-6fa4cecb3f07,-32.21339,151.25281,Greater Glider,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/NNC14_Btm_565367_UGCS_AGL_760m.kml
177,Arboreal Species,2022-11-07 22:12:00,100%,1.0,17dcf100-da54-453b-aa40-6fa4cecb3f07,-32.21112,151.25288,Greater Glider,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/NNC14_Btm_565367_UGCS_AGL_760m.kml
178,Aerial Species,2022-11-07 22:13:00,100%,1.0,17dcf100-da54-453b-aa40-6fa4cecb3f07,,,Bird,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/NNC14_Btm_565367_UGCS_AGL_760m.kml
179,Arboreal Species,2022-11-07 22:20:00,,1.0,17dcf100-da54-453b-aa40-6fa4cecb3f07,-32.21155,151.25354,Greater Glider,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/NNC14_Btm_565367_UGCS_AGL_760m.kml
180,Arboreal Species,2022-11-07 22:29:00,,1.0,17dcf100-da54-453b-aa40-6fa4cecb3f07,-32.21188,151.25409,Greater Glider,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/NNC14_Btm_565367_UGCS_AGL_760m.kml
181,Aerial Species,2022-11-07 22:30:00,100%,3.0,17dcf100-da54-453b-aa40-6fa4cecb3f07,-32.21188,151.25408,Bird,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/NNC14_Btm_565367_UGCS_AGL_760m.kml
182,Aerial Species,2022-11-07 22:31:00,100%,1.0,17dcf100-da54-453b-aa40-6fa4cecb3f07,-32.21253,151.25424,Bird,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/NNC14_Btm_565367_UGCS_AGL_760m.kml
183,Aerial Species,2022-11-07 22:37:00,100%,1.0,17dcf100-da54-453b-aa40-6fa4cecb3f07,-32.21397,151.25508,Bird,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/NNC14_Btm_565367_UGCS_AGL_760m.kml
184,Arboreal Species,2022-11-07 22:41:00,High,1.0,17dcf100-da54-453b-aa40-6fa4cecb3f07,-32.21057,151.25442,Arboreal Species,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/NNC14_Btm_565367_UGCS_AGL_760m.kml
185,Arboreal Species,2022-11-09 00:00:00,Med,2.0,52d01fed-1517-4233-b599-d0aa7d5aa66a,-33.16275,151.39715,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/SYB06_Gcs_367312_UGCS_AGL_145m.kml
186,Possum,2022-11-09 21:30:51,100%,1.0,0178a32b-2693-4024-9116-8cd25864245f,-32.70946,150.77343,Common Brushtail Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/SYB05_Yen_473270_UGCS_AGL_435m.kml
187,Arboreal Species,2022-11-09 21:48:00,100%,2.0,0178a32b-2693-4024-9116-8cd25864245f,-32.707,150.77354,Bird,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/SYB05_Yen_473270_UGCS_AGL_435m.kml
188,Aerial Species,2022-11-10 00:36:10,High,1.0,37d37379-cb7d-4cb7-b2f7-916714c21337,-34.0506706598368,151.061129913506,Bird,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/SYB10_Wpp_228581_UGCS_AGL_100m.kml
189,Arboreal Species,2022-11-10 01:08:00,100%,1.0,37d37379-cb7d-4cb7-b2f7-916714c21337,,,Common Brushtail Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/SYB10_Wpp_228581_UGCS_AGL_100m.kml
190,Arboreal Species,2022-11-10 01:14:00,,1.0,37d37379-cb7d-4cb7-b2f7-916714c21337,,,Common Ringtail Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/SYB10_Wpp_228581_UGCS_AGL_100m.kml
191,None,2022-11-10 22:55:00,100%,1.0,69dd3079-1d54-45e3-93c6-b8da3d71ca14,-32.9041,149.93476,Tree Hollow,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/SEH17_Cpt_453459_UGCS_AGL_745m.kml
192,Arboreal Species,2022-11-10 23:06:00,100%,3.0,69dd3079-1d54-45e3-93c6-b8da3d71ca14,-32.90592,149.9356,Bird,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/SEH17_Cpt_453459_UGCS_AGL_745m.kml
193,Arboreal Species,2022-11-10 23:15:00,High,1.0,69dd3079-1d54-45e3-93c6-b8da3d71ca14,-32.90597,149.93557,Bird,drive/Shareddrives/Thermal File Archive/.UGCS/Week 5 20221104-11/SEH17_Cpt_453459_UGCS_AGL_745m.kml
194,Koala,2022-11-15 00:20:00,100%,1.0,fe864f96-9c20-40bb-bbb4-1459ee411f86,-32.4325641765318,151.988303451883,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/Week 6 20221114-1120/NNC17_Sms_449218_UGCS_UPDATED_AGL_138m.kml
195,Arboreal Species,2022-11-15 00:41:00,High,1.0,fe864f96-9c20-40bb-bbb4-1459ee411f86,-32.4302467184199,151.989333194561,Common Brushtail Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Week 6 20221114-1120/NNC17_Sms_449218_UGCS_UPDATED_AGL_138m.kml
196,Macropod,2022-11-15 01:08:00,100%,1.0,fe864f96-9c20-40bb-bbb4-1459ee411f86,-32.4302614646834,151.991408266608,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Week 6 20221114-1120/NNC17_Sms_449218_UGCS_UPDATED_AGL_138m.kml
197,Arboreal Species,2022-11-15 01:26:00,100%,1.0,fe864f96-9c20-40bb-bbb4-1459ee411f86,-32.4308850951816,151.993828593755,Bird,drive/Shareddrives/Thermal File Archive/.UGCS/Week 6 20221114-1120/NNC17_Sms_449218_UGCS_UPDATED_AGL_138m.kml
198,Aerial Species,2022-11-15 01:34:00,100%,5.0,fe864f96-9c20-40bb-bbb4-1459ee411f86,-32.4284459343386,151.99428198332,Bird,drive/Shareddrives/Thermal File Archive/.UGCS/Week 6 20221114-1120/NNC17_Sms_449218_UGCS_UPDATED_AGL_138m.kml
199,Macropod,2022-11-14 21:42:00,,1.0,9d37b5c6-c674-4602-891b-a8a461a61243,,,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Week 6 20221114-1120/SEH10_Shh_266424_UGCS_AGL_1245m.kml
200,Macropod,2022-11-14 21:44:00,,1.0,9d37b5c6-c674-4602-891b-a8a461a61243,-33.9469,149.84454,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Week 6 20221114-1120/SEH10_Shh_266424_UGCS_AGL_1245m.kml
201,Macropod,2022-11-14 21:45:00,,1.0,9d37b5c6-c674-4602-891b-a8a461a61243,-33.9475,149.84466,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Week 6 20221114-1120/SEH10_Shh_266424_UGCS_AGL_1245m.kml
202,Macropod,2022-11-14 21:46:00,,1.0,9d37b5c6-c674-4602-891b-a8a461a61243,-33.9475,149.84466,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Week 6 20221114-1120/SEH10_Shh_266424_UGCS_AGL_1245m.kml
203,Arboreal Species,2022-11-14 21:48:00,,1.0,9d37b5c6-c674-4602-891b-a8a461a61243,-33.94732,149.84517,Arboreal Species,drive/Shareddrives/Thermal File Archive/.UGCS/Week 6 20221114-1120/SEH10_Shh_266424_UGCS_AGL_1245m.kml
204,Possum,2022-11-14 21:49:00,,1.0,9d37b5c6-c674-4602-891b-a8a461a61243,-33.9465,149.84506,Common Ringtail Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Week 6 20221114-1120/SEH10_Shh_266424_UGCS_AGL_1245m.kml
